filename,width,height,class,xmin,ymin,xmax,ymax
orange011S(8).JPG,816,612,orange,469,129,681,323
egg001T(2).JPG,816,612,egg,472,301,603,456
doughnut005T(11).JPG,816,612,doughnut,390,188,640,457
mix009T(1).JPG,816,612,orange,385,64,599,269
mix009T(1).JPG,816,612,lemon,382,376,536,515
apple013S(8).JPG,816,612,apple,510,211,720,417
tomato001T(8).JPG,816,612,tomato,393,237,669,503
sachima005T(18).JPG,816,612,sachima,397,187,668,414
egg007S(5).JPG,816,612,egg,593,278,723,395
lemon001T(11).JPG,816,612,lemon,433,285,641,474
lemon002T(18).JPG,816,612,lemon,385,172,602,361
apple018T(1).JPG,816,612,apple,417,244,631,445
lemon003T(18).JPG,816,612,lemon,467,269,636,426
banana010T(2).JPG,816,612,banana,180,113,395,517
apple008T(1).JPG,816,612,apple,146,130,395,384
peach004T(9).JPG,816,612,peach,483,312,642,478
mix008S(2).JPG,816,612,banana,321,329,464,427
mix008S(2).JPG,816,612,tomato,539,303,705,431
lemon001S(15).JPG,816,612,lemon,465,249,614,372
lemon002S(8).JPG,816,612,lemon,505,287,634,412
mango009T(2).JPG,816,612,mango,446,177,588,384
fired_dough_twist007T(3).JPG,504,378,fired_dough_twist,115,117,273,186
banana011S(1).JPG,816,612,banana,354,326,723,413
apple009S(2).JPG,816,612,apple,423,136,688,375
fired_dough_twist001S(4).JPG,816,612,fired_dough_twist,383,230,676,339
pear002T(13).JPG,816,612,pear,428,237,610,423
tomato004T(17).JPG,816,612,tomato,443,250,663,460
banana001S(1).JPG,816,612,banana,226,299,564,387
pear006S(7).JPG,504,378,pear,297,89,447,210
apple019S(2).JPG,504,378,apple,281,52,487,239
pear003T(13).JPG,816,612,pear,342,234,545,426
doughnut007T(8).JPG,816,612,doughnut,420,197,664,456
qiwi006S(3).JPG,816,612,qiwi,177,245,344,364
doughnut004S(15).JPG,816,612,doughnut,417,317,678,403
mango003S(11).JPG,816,612,mango,433,235,632,390
egg006T(6).JPG,816,612,egg,488,231,615,389
doughnut005S(15).JPG,816,612,doughnut,423,326,701,413
plum001T(3).JPG,816,612,plum,486,174,715,406
